"word","count"
"majorki",2
"majtkiem",2
"makes",2
"maksik",2
"maladze",2
"malagi",2
"malina",2
"malinowe",2
"malinowy",2
"mamą",2
"man",2
"map",2
"marca",2
"maria",2
"marino",2
"market",2
"martensy",2
"martini",2
"maryjko",2
"matdep2003",2
"matejuk",2
"matematycy",2
"materiału",2
"mateusza",2
"matlab",2
"maturę",2
"mazowieckie",2
"małysz",2
"mecze",2
"meeting",2
"melduję",2
"mgła",2
"miala",2
"mialy",2
"miasteczka",2
"miasteczko",2
"miejmy",2
"miejscach",2
"miesiąca",2
"miesięcznice",2
"mieszanie",2
"mieszkamy",2
"mija",2
"mikolajki",2
"mikrusa",2
"mikrusie",2
"mila",2
"minut",2
"minuty",2
"minąłem",2
"minęło",2
"miracle",2
"mirror",2
"misiuuu",2
"mize",2
"miziu",2
"miła",2
"miły",2
"mmmm",2
"mniejsze",2
"mniejszego",2
"mnożenie",2
"mocna",2
"modelka",2
"modern",2
"moga",2
"mogło",2
"moimi",2
"mol",2
"monte",2
"mood",2
"moodle",2
"mordzie",2
"morza",2
"most",2
"mostem",2
"motylkowy",2
"motyw",2
"move",2
"mowie",2
"mowila",2
"mowisz",2
"mowy",2
"mozecie",2
"mozliwe",2
"moznaby",2
"mrs",2
"multisporta",2
"musial",2
"musiało",2
"musieli",2
"my.sharepoint.com",2
"myślami",2
"myślałaś",2
"mówili",2
"mówimy",2
"mózgu",2
"mądra",2
"młoda",2
"młodzieńcze",2
"nadałeś",2
"nadia",2
"nadrobimy",2
"nagrywali",2
"najbliższym",2
"najchętniej",2
"najczesciej",2
"najedz",2
"najgorsza",2
"najgorsze",2
"najgorszy",2
"najlepsi",2
"najmniejszym",2
"najpóźniej",2
"najstarsze",2
"najsuper",2
"najwięcej",2
"największy",2
"napis",2
"napisala",2
"napisali",2
"napisał",2
"napisałaś",2
"napój",2
"narysuj",2
"narzekają",2
"nastawiałbym",2
"nastepny",2
"następne",2
"następnych",2
"naszych",2
"naucz",2
"nauczylem",2
"nauczyć",2
"nauki",2
"naukowym",2
"nazywają",2
"necie",2
"nerkę",2
"netflix",2
"newtona",2
"nice",2
"niecałą",2
"niedaleko",2
"niedobre",2
"niedokończone",2
"niejasne",2
"niekomfortowo",2
"niektórych",2
"niektórzy",2
"niemieckiego",2
"niemieckim",2
"niemiło",2
"nienawiści",2
"nieobecnosc",2
"niespecjalnie",2
"niespodziewane",2
"niezły",2
"nike",2
"nikomu",2
"noc",2
"nocować",2
"noooo",2
"norbi",2
"nosić",2
"nosz",2
"nr1",2
"nuda",2
"null",2
"numerek",2
"nędzne",2
"obawiam",2
"obcokrajowca",2
"obcy",2
"obie",2
"obiedzie",2
"obiekt",2
"object",2
"obliczenia",2
"obojętnie",2
"obosz",2
"obrazi",2
"obraziłbym",2
"obszar",2
"ocena",2
"ocenisz",2
"ocenę",2
"ochote",2
"oczami",2
"oczekuję",2
"oczywiste",2
"odc",2
"oddał",2
"odechcialo",2
"odkąd",2
"odpisał",2
"odpisałem",2
"odpowiednich",2
"odslucham",2
"odsłucham",2
"odwołali",2
"odwołanie",2
"odwołuję",2
"odzywa",2
"odżywkę",2
"ofercie",2
"oficjalne",2
"oficjalnie",2
"ogarniać",2
"ogarniecie",2
"ogarniesz",2
"oglądamy",2
"oglądania",2
"ognista",2
"ogłoszenie",2
"ojejciu",2
"okazję",2
"okej",2
"okejjj",2
"okiii",2
"oknie",2
"okno",2
"okolo",2
"okropne",2
"okulary",2
"omggg",2
"onie",2
"ooorrr",2
"opcje",2
"opcją",2
"opinii",2
"opowiedz",2
"oprocz",2
"opóźnienia",2
"opóźnienie",2
"opłaca",2
"orelse",2
"organizacja",2
"osobistym",2
"osobne",2
"ostatnia",2
"oszukany",2
"otwarcie",2
"otwarta",2
"otwarte",2
"otwieram",2
"otwórz",2
"owocowe",2
"p",2
"padał",2
"padlock",2
"painfully",2
"paletki",2
"pali",2
"palmą",2
"paluszki",2
"pamiętniczku",2
"panie",2
"papatki",2
"papież",2
"pary",2
"parzy",2
"pasował",2
"passe",2
"pasty",2
"paszport",2
"pasztecik",2
"pańską",2
"państwo",2
"per",2
"perfect",2
"perfumami",2
"peronu",2
"personal",2
"petra",2
"pewne",2
"pewnien",2
"pełne",2
"picasso",2
"piciu",2
"pick",2
"pieguski",2
"pielgrzym",2
"pieniadze",2
"pierdole",2
"pierogami",2
"pierwszej",2
"piesem",2
"pieskiem",2
"piramidy",2
"piratów",2
"pisało",2
"pisma",2
"piszemy",2
"pite",2
"piza",2
"pizza",2
"pizzę",2
"piękne",2
"piękny",2
"piłem",2
"pkk",2
"places",2
"plakatu",2
"planowany",2
"planowałem",2
"planszowki",2
"playlist",2
"plecak",2
"pliki",2
"plota",2
"plotę",2
"plus",2
"pocałować",2
"pochodziliśmy",2
"pociag",2
"poczatku",2
"poczekamy",2
"pocztą",2
"początek",2
"podchodzi",2
"podczas",2
"podejrzane",2
"podejrzanie",2
"podesłać",2
"podjadał",2
"podjechać",2
"podjechał",2
"podniosłem",2
"podobać",2
"pododawalem",2
"podpunkt",2
"podręcznik",2
"podstawie",2
"podstawowej",2
"podstawówce",2
"podtrzymuję",2
"podziwiam",2
"pogadaliśmy",2
"pogadałem",2
"pogodę",2
"pojawi",2
"pojdzie",2
"pojechał",2
"pojedyncze",2
"pojezierzy",2
"pojeździć",2
"pojutrze",2
"pokaz",2
"pokaże",2
"pokój",2
"polecenia",2
"polecimy",2
"polecę",2
"poleżeć",2
"politechnice",2
"polo",2
"polskich",2
"polsku",2
"pomarańczowym",2
"pomidorowym",2
"pomieszało",2
"pomocy",2
"pomogę",2
"pomorzy",2
"pomyslalem",2
"pomyłka",2
"pomyślał",2
"ponaglać",2
"pooglądać",2
"popatrzeć",2
"poprawie",2
"poprawić",2
"poprawne",2
"poprosić",2
"poprzeczkę",2
"poprzednie",2
"poprzednim",2
"porobić",2
"porozmawiać",2
"portfel",2
"pory",2
"porównanie",2
"posiadam",2
"posiłek",2
"postawię",2
"poszedlbym",2
"poszły",2
"posłucham",2
"pota",2
"potrzeba",2
"potrzebowała",2
"potrzebowałem",2
"potter",2
"poucze",2
"powiecie",2
"powiedzial",2
"powiedzialem",2
"powiedziałeś",2
"powiedzmy",2
"powiedzą",2
"powiemy",2
"powinna",2
"powinni",2
"powinny",2
"powstrzymam",2
"powstrzymać",2
"powtarzam",2
"powtórzyć",2
"pozbierasz",2
"pozdrawia",2
"poznania",2
"poznałem",2
"pozniej",2
"pozszywany",2
"pozwala",2
"pozycji",2
"położenie",2
"południem",2
"pracować",2
"pranie",2
"prawa",2
"prawdziwa",2
"prawdziwe",2
"presentation",2
"prezce",2
"prezentacja",2
"prezentacje",2
"prezentami",2
"prezentować",2
"prezka",2
"prezke",2
"priv",2
"private",2
"problemy",2
"producers",2
"profesjonalnie",2
"profil",2
"projekcie",2
"promocja",2
"promocji",2
"proponuje",2
"proszee",2
"prowadzących",2
"prywatne",2
"przebranie",2
"przecenie",2
"przeciez",2
"przeczytać",2
"przedstawia",2
"przedszkola",2
"przedszkolu",2
"przegapiłem",2
"przeglądam",2
"przejechał",2
"przejechałem",2
"przejmował",2
"przejrzę",2
"przejścia",2
"przejściu",2
"przekaz",2
"przemienne",2
"przemyślał",2
"przeniósł",2
"przepis",2
"przepisuje",2
"przeraża",2
"przerażające",2
"przerobimy",2
"przerwy",2
"przesadzaj",2
"przesadzać",2
"przestać",2
"przestało",2
"przestraszyłem",2
"przeszkadza",2
"przewodniczkę",2
"przełożyć",2
"przeżycia",2
"przeżyjesz",2
"przeżyć",2
"przeżyłem",2
"przyblizenie",2
"przybycie",2
"przychodzić",2
"przyda",2
"przydatne",2
"przydać",2
"przygotowanie",2
"przygotowuje",2
"przygotuję",2
"przyjadę",2
"przyjdzie",2
"przyjdziesz",2
"przyjdę",2
"przyjechałem",2
"przyjedziesz",2
"przyjeżdżaj",2
"przykłady",2
"przypadki",2
"przypadków",2
"przypomina",2
"przypominać",2
"przypomnialem",2
"przypomniało",2
"przypomnę",2
"przyszedłem",2
"przyszli",2
"przyszlym",2
"przywiozą",2
"przyzwoicie",2
"próbował",2
"próbowałem",2
"próbuje",2
"prędkość",2
"psami",2
"psina",2
"psinka",2
"psychicznie",2
"pszczół",2
"puci",2
"pudełek",2
"pumpkin",2
"punkcie",2
"punktu",2
"push",2
"pustego",2
"pustyni",2
"put",2
"puściłem",2
"pyk",2
"pytam",2
"pytaniem",2
"pytał",2
"python",2
"półsłodkie",2
"płaciłem",2
"płakać",2
"płatności",2
"płocie",2
"płock",2
"płoty",2
"płyn",2
"quis",2
"racje",2
"rada",2
"radości",2
"radość",2
"radzisz",2
"rafalkoj",2
"rafie",2
"raju",2
"random",2
"raport",2
"rating",2
"reaction",2
"read",2
"ready",2
"reakcję",2
"reception",2
"regulaminie",2
"rejestruj",2
"rejs",2
"reklama",2
"rektorskie",2
"resztę",2
"return",2
"revision",2
"rezerwacji",2
"rgb",2
"ritmo",2
"ro",2
"robieniem",2
"robilas",2
"robilismy",2
"robiła",2
"roblox",2
"rodzicom",2
"rodzinie",2
"romantycznie",2
"rondo",2
"room",2
"rosja",2
"rossmanie",2
"rowerów",2
"rozmiar",2
"rozmiarze",2
"rozne",2
"roznica",2
"rozpuszczę",2
"rozrzedza",2
"rozsądnie",2
"rozwiazania",2
"rozwiązuje",2
"rośnie",2
"rstudio",2
"rutinokiss",2
"rynek",2
"ryzyko",2
"rzucać",2
"rzym",2
"rób",2
"równań",2
"róże",2
"sajgon",2
"sali",2
"samolocie",2
"samsunga",2
"scenariusze",2
"schodowej",2
"schody",2
"science",2
"selfie",2
"semestru",2
"sense",2
"sensownie",2
"sep",2
"ser",2
"serduszka",2
"serialu",2
"serii",2
"sernik",2
"sezon",2
"sezonie",2
"ship",2
"shower",2
"shreka",2
"sierpień",2
"sigma",2
"simsach",2
"sinus",2
"sit",2
"siłownie",2
"siłownię",2
"skad",2
"skarpet",2
"skały",2
"ski",2
"sklepy",2
"skojarzenia",2
"skoki",2
"skończymy",2
"skrócie",2
"skupić",2
"skóra",2
"skórkę",2
"slide",2
"slodka",2
"slowka",2
"slowo",2
"smaczna",2
"smak",2
"smakowała",2
"smiesznie",2
"smykla",2
"sobote",2
"sokiem",2
"solo",2
"some",2
"sony",2
"soplica",2
"sori",2
"sorry",2
"sortowania",2
"sosna",2
"sout",2
"spacerze",2
"spacje",2
"spadam",2
"spaghetti",2
"spakować",2
"spałem",2
"special",2
"speed",2
"spelniony",2
"sperling",2
"spice",2
"splash",2
"spokojny",2
"spokoju",2
"sportowe",2
"sposoby",2
"sposób",2
"spot",2
"spotkalem",2
"spotkaniu",2
"sprawdz",2
"sprawdza",2
"sprawdzałem",2
"sprawdzenia",2
"sprawdziłem",2
"sprawie",2
"sprawę",2
"sprobuje",2
"sprytnie",2
"sprzedasz",2
"spróbuje",2
"spróbujmy",2
"spóźnia",2
"spóźnię",2
"spędza",2
"spędzić",2
"srały",2
"stacje",2
"stacjonarnie",2
"stalagnat",2
"staraj",2
"starałem",2
"starego",2
"startowy",2
"stoją",2
"stoję",2
"stok",2
"stolica",2
"stolik",2
"strasznego",2
"straszny",2
"stres",2
"strona",2
"stronach",2
"strtoi",2
"struktury",2
"studenci",2
"student",2
"studenta",2
"studentow",2
"stwierdzilem",2
"stwierdziła",2
"stworzyc",2
"stycznia",2
"stół",2
"sufitem",2
"sukienki",2
"sumie",2
"sumienie",2
"sumują",2
"sus",2
"suszonych",2
"suzuce",2
"swfis",2
"swiecie",2
"swoimi",2
"swoj",2
"swojej",2
"swrio",2
"syf",2
"sylwester",2
"systemem",2
"szaleni",2
"szaleństwo",2
"szalik",2
"szalony",2
"szampon",2
"szans",2
"szary",2
"szczęśliwe",2
"szedł",2
"szeregu",2
"szkole",2
"szkoła",2
"szlafroczek",2
"szlak",2
"szoku",2
"szukają",2
"szło",2
"sępy",2
"słodziaku",2
"słonecznie",2
"słonko",2
"słońcem",2
"słuchawki",2
"słupki",2
"słyszałeś",2
"tacy",2
"take",2
"tamtego",2
"tamtą",2
"taneczny",2
"tatą",2
"tańsze",2
"technikum",2
"tekstem",2
"tekstu",2
"teksty",2
"telefonie",2
"telewizorem",2
"tematu",2
"tempie",2
"teneryfa",2
"teoretycznie",2
"testowac",2
"testowanie",2
"testuje",2
"thank",2
"them",2
"thing",2
"think",2
"tidal.com",2
"tiktoka",2
"tinderze",2
"toba",2
"todo",2
"together",2
"tonik",2
"top_7_countries",2
"top_7_countries_data",2
"tortellini",2
"tory",2
"towarzystwa",2
"transport",2
"trening",2
"treści",2
"troszke",2
"tryb",2
"trywialne",2
"trzeciak",2
"trzeźwy",2
"trzy",2
"trzyma",2
"trzymałem",2
"tubce",2
"tum",2
"tupu",2
"turniej",2
"turystów",2
"twarz",2
"twoimi",2
"tyg",2
"tygodni",2
"tytule",2
"tłumacza",2
"u2c1zhzevgg1q2nlv0t5unftvwiynw1yzghvufpycvmydzbobwk3cgk0adjrz2nrr2kzavrhblhouflrs2tbwhwzndu4nzy0ntm1ndg1mdqxmje1fdi",2
"ubera",2
"ubierzesz",2
"ubrań",2
"uciekła",2
"uczestników",2
"ucznia",2
"uczta",2
"uczyliśmy",2
"uczymy",2
"uczył",2
"uczę",2
"udac",2
"udają",2
"udalo",2
"udziela",2
"udzielam",2
"uf",2
"ufam",2
"ughhh",2
"uhh",2
"ukradne",2
"ulgowy",2
"ulubiony",2
"umiałem",2
"umieją",2
"umowic",2
"umrzemy",2
"umówić",2
"upał",2
"uprzedzam",2
"uprzedzę",2
"urban",2
"urszula",2
"use",2
"usos",2
"usosie",2
"ustaliliśmy",2
"usunąć",2
"usunął",2
"usług",2
"utopia",2
"uuuuu",2
"uw",2
"uwagę",2
"uwazaj",2
"uznałem",2
"uzylem",2
"używałem",2
"values",2
"vga",2
"view",2
"violin",2
"walentynki",2
"walic",2
"walnac",2
"warszawskiej",2
"wartosc",2
"warunku",2
"wasze",2
"watpie",2
"ważna",2
"wcale",2
"wchodzisz",2
"wchodzić",2
"wchodzą",2
"we'll",2
"web",2
"weierstrassa",2
"wejdź",2
"wektorów",2
"wena",2
"wesolego",2
"wesoly",2
"wesołego",2
"wezz",2
"wezzz",2
"weźcie",2
"wfy",2
"who",2
"whotfismick",2
"widac",2
"widokiem",2
"wiednia",2
"wiedziała",2
"wiedziałam",2
"wiedzy",2
"wieksza",2
"wielbłądy",2
"wiele",2
"wielkanoc",2
"wielkiego",2
"wielkość",2
"wielką",2
"wiemm",2
"wifi",2
"winie",2
"winx",2
"wiozę",2
"wizzair",2
"wkrótce",2
"wkurzające",2
"wkuć",2
"wnioski",2
"wniosku",2
"wokulski",2
"wolalbym",2
"woli",2
"wolna",2
"wolnego",2
"wolnych",2
"wolą",2
"world",2
"worldwide",2
"wpadnę",2
"wpisalem",2
"wpisane",2
"wpisać",2
"wpisz",2
"wpływu",2
"wracają",2
"write",2
"wrocławia",2
"wrocławiu",2
"wrs",2
"wrzuc",2
"wrzucaj",2
"wrzucisz",2
"wrzuciłem",2
"wrzucę",2
"wróciliśmy",2
"wschód",2
"wsiadam",2
"wsiadłem",2
"wsiąść",2
"wspaniały",2
"wspaniałych",2
"wsparcie",2
"współczuje",2
"wstajesz",2
"wstawac",2
"wstawać",2
"wstawiać",2
"wstawic",2
"wstawil",2
"wstawili",2
"wstawić",2
"wstawię",2
"wstawiłem",2
"wstałem",2
"wstępne",2
"wszedzie",2
"wtorku",2
"wujka",2
"wutwaw",2
"wvjque1cmgxscwv0ame1zwx5vuo2qtr5dvpob05rvmrwmzaxdvdtefloqxvddlram0dsdu1ockpqqlfrtmxsahwzndu4nzy0ntm1ndg1mdqxmje1fdi",2
"www.instagram.com",2
"wybaczam",2
"wybierasz",2
"wybierać",2
"wybrane",2
"wybrany",2
"wybrać",2
"wychodziłem",2
"wychodziły",2
"wyciągnąć",2
"wydrukować",2
"wyedy",2
"wygasło",2
"wyglądał",2
"wygodnie",2
"wygodniej",2
"wygrałem",2
"wygrywa",2
"wygrywają",2
"wyjatki",2
"wyjazdem",2
"wyjebane",2
"wyjeździe",2
"wyjeżdża",2
"wyjmę",2
"wyjątkowo",2
"wyjściu",2
"wykorzystać",2
"wykresem",2
"wykrywa",2
"wyleciał",2
"wymianę",2
"wymienić",2
"wymysla",2
"wymyślić",2
"wymyślę",2
"wyniku",2
"wyparowała",2
"wypcha",2
"wypij",2
"wypije",2
"wypisac",2
"wyrobie",2
"wyrzucić",2
"wysiadasz",2
"wysiadłem",2
"wyskakuje",2
"wyslalem",2
"wysokie",2
"wysoko",2
"wyspać",2
"wystarcza",2
"wystarczajacego",2
"wystarczający",2
"wysylalem",2
"wysyła",2
"wysyłam",2
"wysyłasz",2
"wytłumacz",2
"wytłumaczenie",2
"wytłumaczyć",2
"wywołanie",2
"wyślij",2
"wzajemnością",2
"wzial",2
"wzialem",2
"wziął",2
"wzory",2
"wzywa",2
"wątki",2
"włochy",2
"włosach",2
"włoszech",2
"xhssdyvm16nkkcqk6",2
"xlabel",2
"xls",2
"ylabel",2
"ylim",2
"yourself",2
"zaakceptuje",2
"zabiło",2
"zabsy",2
"zachce",2
"zacnie",2
"zaczynała",2
"zaczęło",2
"zadanko",2
"zaden",2
"zadnego",2
"zadowolony",2
"zadziala",2
"zadziałał",2
"zadzwonił",2
"zadzwoniłeś",2
"zagadać",2
"zainteresowanych",2
"zajmują",2
"zakładając",2
"zakładam",2
"zakładasz",2
"zamian",2
"zamieniłem",2
"zamknie",2
"zamknięta",2
"zamknięte",2
"zamknęli",2
"zapadła",2
"zapis",2
"zapisane",2
"zapisy",2
"zaplanowane",2
"zapominam",2
"zapowiada",2
"zappsy",2
"zaprosić",2
"zapuścił",2
"zapytania",2
"zapłaciła",2
"zaraziłem",2
"zarywał",2
"zasnąłem",2
"zastanowię",2
"zauważyłeś",2
"zaznaczyłem",2
"założył",2
"założę",2
"zażyczę",2
"zbieramy",2
"zbierać",2
"zbiorów",2
"zbiór",2
"zdajesz",2
"zdalem",2
"zdania",2
"zdał",2
"zdań",2
"zdecydować",2
"zdjecie",2
"zdjęciem",2
"zdrowa",2
"zdrowia",2
"zdrowiej",2
"zdrowo",2
"zdrowy",2
"zdrój",2
"zdrów",2
"zdziwilem",2
"zdziwiony",2
"zdziwił",2
"zebysmy",2
"zerowe",2
"zerwanie",2
"zespole",2
"zestaw",2
"zeszłych",2
"zeszłym",2
"zewnątrz",2
"zgely5sae",2
"zgerypała",2
"zgodnie",2
"zgody",2
"zgodzie",2
"zgodziłem",2
"zgodzę",2
"zgrać",2
"zgubiłem",2
"ziu",2
"zlabel",2
"zlituje",2
"zmarnowane",2
"zmianę",2
"zmienie",2
"zmienić",2
"zmienię",2
"zmienił",2
"zmieniłbym",2
"zmiennych",2
"zmywa",2
"zna",2
"znacie",2
"znaczenia",2
"znad",2
"znajduje",2
"znajdziemy",2
"znajomi",2
"znajomy",2
"znają",2
"znaki",2
"znalazlem",2
"znalezc",2
"znaleźliśmy",2
"znane",2
"znudzilo",2
"zobacz",2
"zobaczyc",2
"zorganizować",2
"zosią",2
"zostaje",2
"zostawiam",2
"zostawilem",2
"zostawię",2
"zostały",2
"zrobili",2
"zrobilo",2
"zrobionego",2
"zrobią",2
"zrobiła",2
"zrobiłaś",2
"zrobiłeś",2
"zrobmy",2
"zrozumialem",2
"zuzi",2
"zuzia",2
"zwiedzanie",2
"zwiedzać",2
"zwykly",2
"zwykłe",2
"zła",2
"złoto",2
"złożyć",2
"ładniej",2
"ładniejsze",2
"ładniejszy",2
"ładnych",2
"łapie",2
"łapię",2
"łapkę",2
"ławce",2
"łazienki",2
"łużyckie",2
"łódź",2
"łączna",2
"ścieżkę",2
"śmiechu",2
"śmieją",2
"śmierdzi",2
"śmiesza",2
"śpi",2
"średni",2
"średnia",2
"środek",2
"środka",2
"światło",2
"świece",2
"świetne",2
"świetny",2
"świnkach",2
"świątecznie",2
"świętach",2
"świętami",2
"żartu",2
"żarty",2
"żałuję",2
"żelazko",2
"żołnierzy",2
"życzysz",2
"życzyć",2
"żywo",2
"żywot",2
"żyć",2
"żółty",2
"żółtym",2
"0,5",1
"0,5pkt",1
"0.25",1
"0.5",1
"0.9",1
"01180696",1
"01c9qvanorsvj616aqk7",1
"02fa9hqhq4gjzrvs8aincqvnq",1
"0326",1
"05",1
"07",1
"0816",1
"0aam7iygoolzgem73cvvhbcwa",1
"1,1",1
"1,3,5",1
"1,30zl",1
"1,5h",1
"1.09",1
"1.4",1
"10000000",1
"100008804890922",1
"100g",1
"100km",1
"100x",1
"102",1
"104",1
"1079luq3nhz7juekmiyu5g8_qz7fohgvgke9qjgl1zoy",1
"10am",1
"10min",1
"10pkt",1
"10x",1
"110",1
"12.5",1
"1200",1
"1200h",1
"120zl",1
"121bpm",1
"1234567890",1
"124",1
"128",1
"12;13",1
"12l",1
"13.00",1
"13.03",1
"13.40",1
"130c06",1
"130zł",1
"13482635377",1
"1371954143621402",1
"13kg",1
"14.00",1
"14.10",1
"14.15",1
"140cm",1
"15.15",1
"15.5",1
"150",1
"15km",1
"15zl",1
"160",1
"160zl",1
"1615658808142962688",1
"165",1
"1656093504370782208",1
"1656646823476441109",1
"165zl",1
"1685267752443949056",1
"17.00",1
"17.15",1
"172193008054",1
"1724740965309501669",1
"1725872265252819227",1
"1726581480657420558",1
"1726667978123751766",1
"1733864981215490079",1
"1734609008810738011",1
"1739769718032969889",1
"18.00",1
"18.02",1
"18.12",1
"18.30",1
"1857",1
"189km",1
"19.00",1
"19.30",1
"190d06",1
"1jqy",1
"1km",1
"1mejfi",1
"1xg1izkzjj",1
"2,3,4,8",1
"2,3,6",1
"2,4,6",1
"2,6",1
"2.20",1
"2.5",1
"20.15",1
"2000",1
"200x200",1
"2015",1
"2020l",1
"2024",1
"20zl",1
"21.12",1
"216",1
"22b",1
"22gb",1
"24.5",1
"247",1
"25.11",1
"25.5",1
"256576003762",1
"257005051585",1
"26.03",1
"267695399781",1
"290zl",1
"2ekkjo",1
"2i",1
"2nd",1
"3,5",1
"3.0",1
"3.5",1
"30h",1
"30l",1
"30ml",1
"31.12",1
"314",1
"31b",1
"327267",1
"327269",1
"3333",1
"34",1
"368min",1
"39090720298",1
"3d",1
"3os",1
"3rd",1
"3zl",1
"4.2b",1
"4000",1
"408311861740",1
"409zl",1
"40cm",1
"42",1
"434966648052",1
"45",1
"45min",1
"4699",1
"495550",1
"49zl",1
"4k",1
"4kg",1
"4km",1
"4knrwgg",1
"500",1
"5000",1
"519",1
"5x",1
"6,7",1
"6.11",1
"6.2",1
"6.2,3,4,6",1
"6.30",1
"6.4",1
"6.5",1
"6.6",1
"6.8",1
"60dkk",1
"60kmh",1
"60zl",1
"6190602528574192",1
"6236214066439997",1
"625",1
"6293",1
"63310663921",1
"65",1
"6969",1
"699",1
"6h",1
"6hp35g",1
"6min",1
"6xl",1
"7,86",1
"7.2",1
"7.3",1
"706414315637",1
"70zł",1
"7113662649002429702",1
"7129389677966052650",1
"72,5",1
"7212597160",1
"7290726101259717930",1
"750ml",1
"753pne",1
"7700.43848.2023",1
"784925797",1
"7bc3c651382a4405",1
"7zl",1
"8.15",1
"8.30",1
"8.55",1
"8.8",1
"80.00",1
"80.5",1
"80zł",1
"826116142040",1
"850",1
"850zl",1
"87643e",1
"8dni",1
"8min",1
"8pkt",1
"8pm",1
"9.5",1
"90zl",1
"93",1
"94",1
"95",1
"96114020040000340277658805",1
"981242097621",1
"99",1
"999",1
"9dni",1
"9m27grcevtk",1
"9min",1
"9wotfqn1uhu69wej6",1
"_sv8cwsw",1
"a3",1
"a3795b",1
"aaa_mati",1
"aaamati",1
"aaisssaquw",1
"abramczyk",1
"abrdzo",1
"absem",1
"absolutnie",1
"abstrakcja",1
"abuse",1
"abym",1
"acne",1
"activated",1
"aczk",1
"ad",1
"ada",1
"adama",1
"adamczyk",1
"adidas",1
"adipiscing",1
"admina",1
"adrenaliny",1
"adrian",1
"adriatyckim",1
"advanced",1
"adwentu",1
"aearjnvp",1
"aep",1
"aerobiku",1
"aerobus",1
"aes",1
"aesthetic",1
"afryka",1
"afryki",1
"after",1
"aftertaste",1
"agent",1
"ah",1
"ahaaaa",1
"ahaaaaaaa",1
"ahhhh",1
"ahhhhhhh",1
"ahoj",1
"aisd",1
"aisd.html",1
"ajajaaj",1
"ajajj",1
"ajest",1
"ajgor",1
"ajjj",1
"ajuz",1
"ajym",1
"akademia",1
"akademika",1
"akcentem",1
"akceptuję",1
"akcje",1
"akim",1
"akolosie",1
"akowych",1
"aktorka",1
"aktorzy",1
"aktualizować",1
"aktualne",1
"aktualny",1
"aktualną",1
"aktywność",1
"aktywny",1
"aktywować",1
"al2",1
"ala",1
"alabach",1
"alarm",1
"alchemia",1
"alcohol",1
"aldżebry",1
"alergii",1
"alergikom",1
"alert",1
"alessandra",1
"alex",1
"alfa",1
"algebra",1
"algorytm",1
"algorytmach",1
"algorytmowi",1
"algorytmów",1
"alhambrze",1
"alhambrę",1
"alicante",1
"aliexpress",1
"aliquam",1
"alkoholem",1
"alkoholi",1
"alkoholowe",1
"allegra",1
"allegre",1
"allegro.pl",1
"alleluja",1
"allowed",1
"almost",1
"alpejskie",1
"also",1
"alss",1
"alternatywę",1
"always",1
"am1",1
"ambarassing",1
"ambicja",1
"ambicji",1
"ambitnie",1
"ambitny",1
"amecel",1
"amen",1
"amfetamine",1
"amigos",1
"amora",1
"amount",1
"ams",1
"ana",1
"analize",1
"anatomia",1
"anatomię",1
"android",1
"anetek",1
"angazowal",1
"angielsko",1
"angielsku",1
"anglii",1
"animacje",1
"aniołem",1
"aniołów",1
"ankiecie",1
"ankiet",1
"ankietowani",1
"anne",1
"anonimowosc",1
"another",1
"answer",1
"antarktydy",1
"ante",1
"antoni",1
"antybaton",1
"antygenowy",1
"antypoduszka",1
"antywłamaniowy",1
"anything",1
"apis",1
"aplikacja",1
"aplikację",1
"app.axes",1
"app.idroo.com",1
"appla",1
"aptece",1
"aqaba",1
"aqaby",1
"arab",1
"arabska",1
"arabski",1
"arabskie",1
"architect",1
"architektonicznie",1
"architektury",1
"arciechowie",1
"arciechów",1
"arcjzj6cklvqnocu6",1
"areas",1
"arena",1
"arg0",1
"arg1",1
"arg2",1
"argumentow",1
"arkusz",1
"arkusze",1
"arkuszy",1
"armani",1
"aroma",1
"aromatyzowane",1
"around",1
"arraylist",1
"arrival",1
"artist",1
"artystyczne",1
"artystyczny",1
"artystów",1
"arytmetyki",1
"as.factors",1
"as.integer",1
"asfalcie",1
"askin",1
"aspiryna",1
"aspiryny",1
"atak",1
"atakie",1
"atdt",1
"ateny",1
"atez",1
"atlantyckim",1
"atmosfery",1
"atmosferę",1
"atrakcja",1
"atrakcjach",1
"atrakcje",1
"atrakcją",1
"attractive",1
"atz",1
"auchan",1
"audacity",1
"audiofilem",1
"augue",1
"aula",1
"australii",1
"auta",1
"autem",1
"autobusik",1
"autobusów",1
"autograf",1
"autokorekta",1
"automatyczne",1
"autorka",1
"autorow",1
"autorskie",1
"autumn",1
"autumnadventures",1
"average_streams",1
"avl",1
"aw",1
"await",1
"awake",1
"aways",1
"awooooo",1
"awydruku",1
"axis.text",1
"axis.title",1
"azazelowa",1
"azja",1
"azmienialne",1
"azyl",1
"ał",1
"baaaaaaaaaaaaaaaaardzo",1
"baaaaardzo",1
"baaardzo",1
"baba",1
"babciami",1
"babcie",1
"babcine",1
"babciny",1
"babeczki",1
"babic",1
"babki",1
"bachorowi",1
"bachory",1
"bad",1
"badan",1
"badać",1
"bagażach",1
"bagaże",1
"bagażniki",1
"bagowalo",1
"bailar",1
"baj",1
"bajaderke",1
"bajce",1
"bajka",1
"bajkę",1
"bakery",1
"bal",1
"balanga",1
"balem",1
"balladynie",1
"balon",1
"balował",1
