ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,Date
2023-05-29T17:08:13Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,270707,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Gimme Shelter,The Rolling Stones,Let It Bleed,spotify:track:6H3kDe7CGoWYBabAeVWGiD,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:13:07Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,292704,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Thunderstruck,AC/DC,The Razors Edge,spotify:track:57bgtoPSgt236HzfBOd8kj,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:18:56Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,348198,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Sultans Of Swing,Dire Straits,Dire Straits,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:22:18Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,202117,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15","Paint It, Black",The Rolling Stones,Aftermath,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:26:02Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,222765,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,Out Of Our Heads,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:33:04Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,249127,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Livin' On A Prayer,Bon Jovi,Slippery When Wet,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:38:32Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,257374,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Breakfast At Tiffany's,Deep Blue Something,Home,spotify:track:1uzWOoJdADfstQuFtQFTUn,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:41:50Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,197587,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Mystify,INXS,Kick,spotify:track:1teL5em5cNGwVS4l5f8wjg,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:46:06Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,255565,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Beds Are Burning - Remastered,Midnight Oil,Diesel And Dust,spotify:track:1CtAzw53AIXKjAemxy4b1j,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:46:50Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,42987,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",My Sweet Lord - 2014 Remaster,George Harrison,All Things Must Pass,spotify:track:6vE90mi4yKsQGY3YD2OOv1,,,,trackdone,fwdbtn,False,True,False,0,False,2023-05-29
2023-05-29T17:46:58Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,6947,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",The Logical Song - Remastered 2010,Supertramp,Breakfast In America,spotify:track:6mHOcVtsHLMuesJkswc0GZ,,,,fwdbtn,endplay,False,True,False,0,False,2023-05-29
2023-05-29T17:51:49Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,281010,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",My Sweet Lord - 2014 Remaster,George Harrison,All Things Must Pass,spotify:track:6vE90mi4yKsQGY3YD2OOv1,,,,clickrow,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:51:53Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,3334,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",The Logical Song - Remastered 2010,Supertramp,Breakfast In America,spotify:track:6mHOcVtsHLMuesJkswc0GZ,,,,trackdone,fwdbtn,False,True,False,0,False,2023-05-29
2023-05-29T17:56:10Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,256074,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Moskau,Rammstein,"Reise, Reise",spotify:track:4L9UGREMQBfYLmGwlACgTV,,,,fwdbtn,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T17:58:28Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,137074,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Runaway,Del Shannon,Runaway with Del Shannon,spotify:track:45Szkclj1lt4ubm7RFK68t,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T18:00:49Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,140631,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Fortunate Son,Creedence Clearwater Revival,Willy And The Poor Boys,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T18:02:27Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,97584,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Diamond Heart,Lady Gaga,Joanne,spotify:track:45CPhDilfgK14IE7LbNvPh,,,,trackdone,endplay,False,True,False,0,False,2023-05-29
2023-05-29T18:02:38Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,9694,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",My Sweet Lord - 2014 Remaster,George Harrison,All Things Must Pass,spotify:track:6vE90mi4yKsQGY3YD2OOv1,,,,clickrow,endplay,False,True,False,0,False,2023-05-29
2023-05-29T18:02:41Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,2836,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",A Pack of Hounds,Ramin Djawadi,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),spotify:track:2D0qmYMSPoNYcWoWZK2MtJ,,,,clickrow,endplay,False,True,False,0,False,2023-05-29
2023-05-29T18:06:22Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,220627,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Hungry Like the Wolf - 2009 Remaster,Duran Duran,Rio,spotify:track:39lSeqnyjZJejRuaREfyLL,,,,clickrow,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T18:18:53Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,27663,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Mr. Blue Sky,Electric Light Orchestra,Out of the Blue,spotify:track:2RlgNHKcydI9sayD2Df2xp,,,,trackdone,endplay,False,True,False,0,False,2023-05-29
2023-05-29T18:23:11Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,176956,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",A Pack of Hounds,Ramin Djawadi,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),spotify:track:2D0qmYMSPoNYcWoWZK2MtJ,,,,clickrow,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T18:37:18Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,99642,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Rhaenyra's Welcome,Ramin Djawadi,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),spotify:track:7c26XfyVKLyrcU1KV7KS86,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T18:39:46Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,147180,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",The Heirs of the Dragon,Ramin Djawadi,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),spotify:track:75EiP8M4Egeqndtv08lD66,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T18:41:39Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,105120,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Main Title (from “Game of Thrones”),Ramin Djawadi,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),spotify:track:3Y4egKQO2gOYob1oDITCzV,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T18:46:09Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,269889,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",House of the Rising Sun,The Animals,The Singles Plus,spotify:track:4mn2kNTqiGLwaUR8JdhJ1l,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T18:48:40Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,149923,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",White Rabbit,Jefferson Airplane,Surrealistic Pillow,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T18:55:18Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,396943,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Stairway to Heaven - Remaster,Led Zeppelin,Led Zeppelin IV,spotify:track:5CQ30WqJwcep0pYcV4AMNc,,,,trackdone,fwdbtn,False,True,False,0,False,2023-05-29
2023-05-29T18:55:22Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,3122,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",You Shook Me All Night Long,AC/DC,Back In Black,spotify:track:2SiXAy7TuUkycRVbbWDEpo,,,,fwdbtn,endplay,False,True,False,0,False,2023-05-29
2023-05-29T18:59:31Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,232627,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Suicide Blonde,INXS,X,spotify:track:3dISHe66tFlOKqmom5Qr2n,,,,clickrow,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T19:03:40Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,248922,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Disappear,INXS,X,spotify:track:2wg6RV3N9GoUMURfhxMJ3P,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T19:10:28Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,317172,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Original Sin,INXS,The Swing,spotify:track:7G67ZJRQT9nn2Fa9vA6B32,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T19:13:30Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,181048,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Need You Tonight,INXS,Kick,spotify:track:3h04eZTnmFLRMjZajbrp2R,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T19:16:36Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,185676,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",By My Side,INXS,X,spotify:track:1vmOWok3n7VAWh08KpEB4y,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T19:19:41Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,184538,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Never Tear Us Apart,INXS,Kick,spotify:track:1GjbTNFImFrjFsNdleDe78,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T19:23:30Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,228019,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Dear Prudence,Siouxsie and the Banshees,Hyaena,spotify:track:34tFidHrETMAjsiK87WVVW,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T19:27:14Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,222843,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Cat's in the Cradle,Harry Chapin,Verities & Balderdash,spotify:track:2obblQ6tcePeOEVJV6nEGD,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T19:27:20Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,5846,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",For What It's Worth,Buffalo Springfield,Buffalo Springfield,spotify:track:1qRA5BS78u3gME0loMl9AA,,,,trackdone,fwdbtn,False,True,False,0,False,2023-05-29
2023-05-29T19:30:03Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,162186,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",California Dreamin' - Single Version,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,,,,fwdbtn,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T20:03:57Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,328695,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Got My Mind Set On You,George Harrison,Cloud Nine,spotify:track:1ukHtC2BBs51jmSGaxoEeL,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T20:06:39Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,150011,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",White Rabbit,Jefferson Airplane,Surrealistic Pillow,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,,,,remote,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T20:06:43Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,3318,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Somebody to Love,Jefferson Airplane,Surrealistic Pillow,spotify:track:4uGIJG1jYFonGc4LGp5uQL,,,,trackdone,endplay,False,True,False,0,False,2023-05-29
2023-05-29T20:09:38Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,174803,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Somebody to Love,Jefferson Airplane,Surrealistic Pillow,spotify:track:4uGIJG1jYFonGc4LGp5uQL,,,,clickrow,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T20:09:46Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,6560,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Embryonic Journey,Jefferson Airplane,Surrealistic Pillow,spotify:track:2zbGXr2XCcRR40R7ymEENc,,,,trackdone,endplay,False,True,False,0,False,2023-05-29
2023-05-29T20:09:51Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,4334,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Dear Prudence,Siouxsie and the Banshees,Hyaena,spotify:track:34tFidHrETMAjsiK87WVVW,,,,clickrow,endplay,False,True,False,0,False,2023-05-29
2023-05-29T20:12:17Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,145561,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Break on Through (To the Other Side),The Doors,The Doors,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,,,,clickrow,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T20:14:27Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,129989,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",People Are Strange,The Doors,Strange Days,spotify:track:1Jmqubf9kGkWeYQXQKImL5,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T20:17:36Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,180923,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Need You Tonight,INXS,Kick,spotify:track:3h04eZTnmFLRMjZajbrp2R,,,,clickrow,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T20:20:43Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,185700,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",By My Side,INXS,X,spotify:track:1vmOWok3n7VAWh08KpEB4y,,,,trackdone,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T20:20:50Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,7343,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Never Tear Us Apart,INXS,Kick,spotify:track:1GjbTNFImFrjFsNdleDe78,,,,trackdone,endplay,False,True,False,0,False,2023-05-29
2023-05-29T20:25:25Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,272390,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Sonne,Rammstein,Mutter,spotify:track:3gVhsZtseYtY1fMuyYq06F,,,,playbtn,trackdone,False,False,False,0,False,2023-05-29
2023-05-29T20:25:25Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,0,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Du hast,Rammstein,Sehnsucht,spotify:track:5awDvzxWfd53SSrsRZ8pXO,,,,trackdone,fwdbtn,False,True,False,0,False,2023-05-29
2023-05-29T20:25:26Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,823,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Enjoy the Silence,Depeche Mode,"Violator | The 12"" Singles",spotify:track:0yp3TvJNlG50Q4tAHWNCRm,,,,fwdbtn,backbtn,False,True,False,0,False,2023-05-29
2023-05-29T21:02:18Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,162631,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Du hast,Rammstein,Sehnsucht,spotify:track:5awDvzxWfd53SSrsRZ8pXO,,,,backbtn,logout,False,False,False,0,False,2023-05-29
2023-05-29T22:13:15Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,4070,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Surfin' U.S.A. - Remastered 2001,The Beach Boys,Surfin' USA,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,,,,trackdone,unexpected-exit,False,False,False,0,False,2023-05-29
2023-05-29T22:15:12Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,117,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Under Pressure,Queen,Best of Bowie,spotify:track:5oybkyECAyGaDxYLUCPjFh,,,,remote,fwdbtn,False,True,False,0,False,2023-05-29
2023-05-29T22:15:29Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,16027,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Starman - 2012 Remaster,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,spotify:track:0pQskrTITgmCMyr85tb9qq,,,,fwdbtn,endplay,False,True,False,0,False,2023-05-29
2023-05-29T22:16:25Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,55378,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Space Oddity - 2015 Remaster,David Bowie,David Bowie (aka Space Oddity),spotify:track:72Z17vmmeQKAg8bptWvpVG,,,,playbtn,fwdbtn,False,True,False,0,False,2023-05-29
2023-05-29T22:16:35Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,8894,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Heroes - 2017 Remaster,David Bowie,"""Heroes""",spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,,,,fwdbtn,endplay,False,True,False,0,False,2023-05-29
2023-05-29T22:17:45Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,68238,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Rebel Rebel - 2016 Remaster,David Bowie,Diamond Dogs,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,,,,clickrow,endplay,False,True,False,0,False,2023-05-29
2023-05-29T22:18:03Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,17053,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Modern Love - 2018 Remaster,David Bowie,Let's Dance,spotify:track:3gxEZXUjrNbl3TlSrTGbR5,,,,clickrow,endplay,False,True,False,0,False,2023-05-29
2023-05-29T22:18:10Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,5943,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Life on Mars? - 2015 Remaster,David Bowie,Hunky Dory,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,,,,clickrow,endplay,False,True,False,0,False,2023-05-29
2023-05-29T22:18:17Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,6516,PL,194.29.137.26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Sound and Vision - 2017 Remaster,David Bowie,Low,spotify:track:1vP2JEXRsGrFbwOZ0foOQ5,,,,clickrow,endplay,False,True,False,0,False,2023-05-29
